image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
00834.png,7.064195388343815,4.844535495188184,13.56932319103444,2.493705701400864,1.3901488216241056,0.7188705906310334,0.7882262580293548,0.30463395923978565,0.3439329749311369
00857.png,7.036609113239669,3.9295726901336456,11.216129568616795,2.774734357266815,1.711226575440045,0.7114813020231607,0.8075288889232138,0.4153074510479128,0.31009053300343187
00867.png,6.963107767820513,12.011834231812939,24.14152893082058,1.141838155024554,1.243105622762315,0.40408763634282935,0.7820066096808912,0.8095424327911522,0.12291661862567231
00871.png,7.058563286305708,12.572412574697378,25.1551901950671,1.1786703513101833,1.2831164312269643,0.3991779101050781,0.7746279882137833,0.7654473316401456,0.13076941790197255
00878.png,7.15702644990025,12.614800908876749,25.255376417511503,1.2443611390373812,1.3713355072471323,0.4148530036775178,0.7738487887861658,0.7417582629371833,0.14123963004011716
00896.png,6.698080165240397,7.145374713390292,18.58867320295019,0.877716983839055,1.3469655937761629,0.5627397275558829,0.7568785048774896,0.6687603526438992,0.22340522362740148
00910.png,6.8049529336846515,7.796750816926813,19.927070617186885,0.9002030004888212,1.3149732902268663,0.562915226724685,0.7468093029759906,0.6380001011170608,0.21678185112675402
00916.png,6.774114239290127,7.23883265321921,19.024329752951076,0.9111970062974479,1.4376280434682562,0.5839014324043662,0.7594785980733687,0.6749173433194413,0.22462827460458415
00922.png,6.714966952119287,6.691726149677747,18.04521953085267,0.9045981570645977,1.4283436950985982,0.5941614878079106,0.7611446981999846,0.7261258763319686,0.2227033332297515
00926.png,6.746894080279843,7.721555682961728,17.98914943928755,0.8098564399810979,1.2578709373648247,0.5599434312217624,0.7458489908980904,0.7383262947409115,0.18841187464729547
00950.png,6.897057794463051,5.478732076454389,14.787736290854093,0.9688002271283517,1.7575248659561897,0.6422996435577623,0.7669846151597796,0.7575914049265483,0.23161710169078503
00958.png,7.150084430607571,6.661902926604719,16.72648655063075,0.9263924210248342,1.8857305321395916,0.6063789515278367,0.7657645169810022,0.9258073401109389,0.21323805833882575
00965.png,7.029848708722045,6.2524016740058395,15.597137412541004,0.8961295915773688,1.8876666611526298,0.599232922477832,0.7880393733687131,0.9267587500020287,0.19606521766992963
00976.png,6.5237345225279855,5.952927077037288,17.02047273239829,1.9067907916507434,1.4120111789475156,0.6603261279006265,0.7834308945390104,0.3151711916661454,0.22679319620441019
00994.png,6.5408153257769435,6.015007043650405,17.1720576795846,1.8963814455347197,1.4220753020424186,0.647987180874906,0.7955412538299246,0.3490767771716923,0.21808144718105837
01017.png,6.882488735177016,6.668787148177555,17.37571367909368,2.2208693957608556,1.2844647713327537,0.7768633608962391,0.7176232116175486,0.24837264092886147,0.35042706683973435
01034.png,6.296207904487294,5.046491275581802,14.285216202801562,1.7389179058009447,1.414895290263566,0.5537052916011367,0.8785964643078084,0.9233476249479828,0.11544550489447734
01043.png,6.2093324563750025,5.329718940584785,15.177686856330364,1.687815187745612,1.4526752295824612,0.5324174750767566,0.8735878892170116,0.8988110515375145,0.11756509235975426
01079.png,6.832965764200223,5.682009457745911,15.560142352321517,2.075152496178892,1.3171230536788845,0.7303594734570027,0.8124221441674423,0.14075001906590057,0.3158307343742625
01093.png,6.898677375744574,6.889498179906261,17.59446971588895,1.964229203685201,1.1574714257087455,0.7002052305856886,0.7611918512525682,0.09381409380608574,0.2561648065868244
01101.png,6.590124365124673,6.140854933669457,16.037003396556866,1.9362746184517792,1.2055358288861182,0.7086239419119782,0.7815740683803647,0.08287797704560318,0.254360950900212
01115.png,6.407359669579288,4.264435017975418,13.37463921998294,2.483634539703853,1.4163082007050478,0.627339574610049,0.8441094365867012,0.0942070243569354,0.2301659778875679
01122.png,6.628431920918658,4.135922562181393,13.607165878142816,2.74375359111277,1.663128096181563,0.6527803821644621,0.8217771584694401,0.39898795484103766,0.2821003258247159
01136.png,6.5913271437825225,3.584399896550032,12.969566918518193,2.8271208017743827,1.6145809269807743,0.6750021149741027,0.8163586119200434,0.7125678152004659,0.3208787637755378
01147.png,6.4523071725533345,3.3747366843337026,12.181860812008043,2.750968481231559,1.6447858991047661,0.6783496935913875,0.8367046930941807,0.7514484015944198,0.34295932330576645
01156.png,6.152487408123034,2.892258029793543,10.86381834437634,2.516270642820344,1.4869762572709928,0.7187007590228116,0.8649121672823769,0.7416078372675855,0.32533620700454363
01165.png,6.425134716911479,3.227718266036486,12.23239030398473,2.3723890751885786,1.5338189533360995,0.6778717845151967,0.8638541629955949,0.6916530225062193,0.2970657838012256
01186.png,6.874255241602773,8.02340495329949,20.681544222955846,1.3014493533108757,1.45336580478656,0.4934856781110976,0.8227615245880184,0.47849200480273757,0.10986430260992198
01204.png,6.733314093304268,7.535542153105644,21.365353000208756,1.3900561970007317,1.5217034279294153,0.4977284789073543,0.8361729636054926,0.7186851158226748,0.1273957243660896
