image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
I00095.jpg,6.835771539224156,3.4785038147065865,10.336785130698775,1.6283995757309224,3.839099493504808,0.507084961104261,0.9543917218778291,1.6501620059806181,0.10770875601410414
I00096.jpg,6.836086384547572,3.489862203103141,10.38795184359756,1.6609129946420975,3.8444022889935514,0.4997159650308745,0.9525694075334529,1.6521547264208187,0.1065501893985525
I00097.jpg,6.830293482531348,3.4619197197814153,10.327308144182682,1.6581629770876707,3.8259014564696576,0.5036493269141956,0.9545077330425604,1.6501452875757758,0.10920100614000768
I00098.jpg,6.808172775507065,3.430806555016623,10.245867621086248,1.6552045755658524,3.8107187704224468,0.505925200402392,0.9568401156008667,1.6502723237755672,0.11111603283277958
I00099.jpg,6.829283349691918,3.4689786407754566,10.353530970346375,1.6497445124027275,3.8113040758331964,0.5118423250312893,0.9503790253431122,1.646188937324243,0.11688025469614444
I00100.jpg,6.805170798320035,3.3978423844778174,10.146491352418622,1.6551333840145517,3.7943693543728854,0.5135332720320493,0.9553776520243937,1.6460210524476548,0.1188268481177039
I00101.jpg,6.804740442403646,3.3867757993185097,10.131765169069824,1.663674966017338,3.7738060991083477,0.5159103627089474,0.9545649117731473,1.647008388539828,0.12583923913142103
I00102.jpg,6.810872915094037,3.40087257108548,10.171379191479529,1.6598770909481924,3.764912221678512,0.5202706164554242,0.9511082261966711,1.6459956246261007,0.13023290869452384
I00103.jpg,6.810763146066034,3.379658903672857,10.018876179590242,1.6612010087018074,3.758777250554105,0.5220245797542752,0.9491990873711351,1.6457569775203056,0.13476941492298194
I00104.jpg,6.817071407312558,3.3746783493560737,9.93340879527857,1.6596103524756605,3.747941515295264,0.5239377450712494,0.9445788347839276,1.6471323507382636,0.1398615864566171
I00105.jpg,6.797326922343226,3.3409822974606413,9.821373376468284,1.6654769340463862,3.736963488347861,0.5242774718623483,0.9480147177352543,1.6464534535670665,0.14009110052697166
I00106.jpg,6.8195141987254155,3.4030565038981164,9.950465552218265,1.6563378796133883,3.7296333681012754,0.523762016793957,0.9463353786321925,1.6452170235300745,0.14461027392932382
I00107.jpg,6.824171026922923,3.42147073619297,10.016840904980286,1.6519201083512933,3.7288123100188106,0.5250628506152353,0.9403461894769,1.644246849786803,0.15198141370995014
I00108.jpg,6.810379941652934,3.4144149526374323,9.960232662010087,1.6503012431747859,3.7149234038864187,0.5278080469131947,0.9435832985878702,1.6427668660075276,0.15400441989562977
I00109.jpg,6.852216259825034,3.5349342106083967,10.290437630035328,1.6509613175782865,3.720009463105812,0.5229883533436626,0.9450683063874937,1.6421794205819829,0.15859577875287525
I00110.jpg,6.861255819069083,3.5729384997563245,10.424641310188012,1.6389495042748572,3.722790436828078,0.5258272684651705,0.9427317419317605,1.6366107569758293,0.15907757113548465
I00111.jpg,6.82504696766256,3.4923189517519373,10.180650740979376,1.6431090043413303,3.700295722593343,0.531816373762338,0.9429586994520642,1.6364406063598946,0.1654822964825497
I00112.jpg,6.797291664370039,3.4249667638395596,10.010073051681491,1.6378424843248571,3.68824448934051,0.5354407516842212,0.9425688900148137,1.6322425124802613,0.16405005859988298
I00113.jpg,6.812250080995853,3.4419992092944387,10.095367100172975,1.6686255379350214,3.689040083634141,0.5331544166777226,0.9381776241184907,1.6371746108631764,0.16879467026923625
I00114.jpg,6.781601509473066,3.3918039419561965,9.972340731085293,1.6688296530870448,3.670821523393956,0.5382644003277798,0.9385459712307322,1.636771451084193,0.17259236101350042
I00115.jpg,6.766332764659151,3.356906046183094,9.87733901313467,1.6585107638966645,3.671067922364877,0.5421029112309622,0.9412429486302513,1.63434926924946,0.17615638496640437
I00116.jpg,6.793830440106533,3.400200646727842,10.00382662691495,1.6659851666834542,3.6675241643894587,0.5395183114712105,0.941000265090049,1.635673821442797,0.17956641664011583
I00117.jpg,6.76669919370479,3.331363019102183,9.840866952532737,1.6666286768551535,3.665887053968149,0.5459762113866422,0.9402972499957533,1.6362131926069814,0.18078377029864803
I00118.jpg,6.770818085650339,3.3161537220586066,9.795481369979111,1.6894986213886516,3.656818175346682,0.5440224503440291,0.9407273911489523,1.636320729255106,0.18820848150831176
I00119.jpg,6.817492975518133,3.399205357545499,10.04386061379845,1.6896022428216932,3.6818609472870074,0.5472913664607373,0.9342710625250332,1.6348307788109881,0.1969878955611129
I00120.jpg,6.811612665195622,3.3653400499007864,9.923978808530219,1.6808437464336725,3.6827204335112373,0.5524005229410404,0.9377764661762463,1.6299803294143516,0.2042717713727756
I00121.jpg,6.8344390599052405,3.415592074870982,10.075288731083882,1.6818072303495302,3.680255521333173,0.546244138505974,0.9384607382670282,1.6326811669178607,0.20715306445022857
I00122.jpg,6.766778128517357,3.252586105742599,9.580789570751442,1.6758026616738841,3.6610208172634255,0.5565805350500314,0.938938912870699,1.6361836292285457,0.20720353832627325
I00123.jpg,6.824509340649828,3.3738844095777614,9.981433438158676,1.7099938406782529,3.661676535948215,0.5518680931656518,0.9360220853070498,1.640604175629731,0.2161429331232022
I00124.jpg,6.844397198737411,3.395604650165866,10.035160307736035,1.7051764085284018,3.668391568207262,0.5529197421160119,0.934618808883289,1.6404523076499355,0.22259835362579028
I00125.jpg,6.818049769772219,3.348899606796188,9.876043162821919,1.6804054955176444,3.653084217161538,0.5554353530991423,0.9357879041114293,1.635736105619686,0.22553599068609964
I00126.jpg,6.878630293916421,3.4553253864954976,10.20298804632885,1.6919652853112224,3.654128391168199,0.5551492688304512,0.9310883864003802,1.6330492792038533,0.2385994388428445
I00127.jpg,6.828317145976296,3.2967338574937193,9.708449833097184,1.7046339106594557,3.6475347357726644,0.5638297084515945,0.9317164339422858,1.6322886774834902,0.23627882235247305
I00128.jpg,6.832494192397714,3.2967699008963645,9.719851893590423,1.735906657941206,3.6395459594630113,0.5714843350779566,0.9305946625642986,1.6366660951229748,0.24346252557762235
I00129.jpg,6.888083258933372,3.3771736006915645,9.978104859798641,1.7167964561396865,3.6610570429478897,0.5658605586585027,0.9274878417413406,1.6335769987680155,0.24724752972795977
I00130.jpg,6.839387887699879,3.270076676973219,9.619405682591546,1.7391947602411342,3.6465562415014237,0.5775605185744115,0.9284847914992,1.6358500473291575,0.25198063152828865
I00131.jpg,6.852727528276789,3.260701506072319,9.629994566101127,1.7598646037465226,3.653918960565318,0.5819319526584413,0.9274414049979216,1.6359618359762278,0.2596443393099174
I00132.jpg,6.860489534305201,3.2492752848930824,9.633886272210315,1.7763455559756165,3.6598971751384575,0.5799947903877727,0.9247760440206476,1.6347264194301656,0.2665028127020481
I00133.jpg,6.862031180648804,3.2240160416696866,9.657114744895518,1.7747933832729532,3.670136018798969,0.5871317564153453,0.9267797652382811,1.6339733295568868,0.26894837117539866
I00134.jpg,6.891183692300704,3.258472580861761,9.797077145160962,1.7714080637240472,3.6752392275480847,0.5871315631999128,0.924433032595407,1.6319189794475353,0.2655447441965028
I00135.jpg,6.900722073305868,3.2812736728989957,9.900744395414586,1.7873953421995492,3.6780830346196645,0.5901583934691578,0.9229442347989398,1.6322462814174221,0.2716066372804768
I00136.jpg,6.88043709908174,3.2409603425450824,9.805796542521842,1.8080665236819715,3.6718155009069893,0.5912632613970618,0.9212045012569648,1.6317955846995884,0.2738834383056779
I00137.jpg,6.867446078762464,3.187732043710832,9.650635106856244,1.8449626505131866,3.668424241926135,0.594067676334473,0.9234260613766077,1.6364565253624468,0.27881214178683406
I00138.jpg,6.891496012788697,3.1993722958601407,9.639170241321422,1.8454452847459704,3.663408646871855,0.5993549480605193,0.9207765765425755,1.637274131472409,0.28464826110057345
I00139.jpg,6.882122543742074,3.146668100821601,9.46906809631999,1.8278963145411975,3.67778930203298,0.603105269605956,0.9243529544564387,1.6347402772366828,0.2835248826616752
I00140.jpg,6.870159176986965,3.1231271129106206,9.353794645207147,1.8268382765067623,3.6623431923971888,0.6046868234113607,0.9246610923458835,1.6381792359024139,0.2842310387420579
I00141.jpg,6.881648628578446,3.134617958558049,9.41293143427033,1.8548084418053714,3.669321351823092,0.6039687584851307,0.9211716856502244,1.6382102618979517,0.29070721397413246
I00142.jpg,6.891812349198946,3.1436270898760275,9.413648277743269,1.8483708085700785,3.661160794314009,0.6058641080553688,0.9217400173668236,1.638362652912096,0.2898370605769877
I00143.jpg,6.899425562858307,3.1502425162861725,9.434270970774584,1.8276180916583542,3.6625758987176527,0.6074375092223179,0.9210836264471428,1.6349645200498406,0.2872419548322623
I00144.jpg,6.887186599347514,3.116213499187518,9.295462438000301,1.8483427563817414,3.6725950441344537,0.607373832940394,0.9209386768905499,1.6375369674519926,0.29248471880814775
I00145.jpg,6.8760994032159175,3.076030223687146,9.202463804521559,1.8452889569881514,3.652066416511949,0.6121410238458574,0.9233199984404779,1.634799657409678,0.294757650945783
I00146.jpg,6.885925508474218,3.0874180779209315,9.230582096126621,1.836934500111,3.6570139189748607,0.6090793719838485,0.9195078392782053,1.6322186290200364,0.2965757652335359
I00147.jpg,6.885863254266349,3.0748050555465016,9.216883119377966,1.8466801059391393,3.657113227009126,0.6114769171346223,0.9221386195307137,1.6320410490031727,0.3021471335660559
I00148.jpg,6.870368023953943,3.047417846475021,9.157570966413635,1.8299036787206029,3.645453602065707,0.6133473044804479,0.9205664578573737,1.6309206400256826,0.3036401004933386
